"scientificName","genus","family","order","class","phylum","institutionCode","catalogNumber","basisOfRecord","day","month","year","recordedBy","identifiedBy","lifeStage","sex","locality","waterBody","waterBodyType","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","georeferencedby","georeferenceProtocol","georeferenceSources","georeferenceRemarks","municipality","stateProvince","reference","gbifId","subcatchmentId"
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda","Instituto de Ecología y Sistemática, La Habana",,"MaterialCitation",,"3","1963","Alayo, P., Garcia, I",,,,"Villa Soroa","Manantiales stream","river",22.79444,-83.00806,"WGS84",30,"Y. Torres-Cambas","GPS, GEOLocate","GPS, GEOLocate: Mapnik (OSM), Google Hybrid","same coordinates as Soroa, Rio detrás de restaurante a 100m de Villa Soroa","Candelaria","Artemisa","Reyes, E.,  A. Álvarez. 2001. Odonatos (Insecta) depositados en el Instituto de Ecología y Sistemática. Ciudad de La Habana. Cocuyo. 11: 11-15.                                                                                                                                                                                                                                                           ",,399728414
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda","Instituto de Ecología y Sistemática, La Habana",,"MaterialCitation",,"3","1963","Alayo, P., Garcia, I","Alayo, P.",,,"Soroa",,"general freshwater",22.797003,-83.012461,"WGS84",864,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Candelaria","Artemisa","Reyes, E.,  A. Álvarez. 2001. Odonatos (Insecta) depositados en el Instituto de Ecología y Sistemática. Ciudad de La Habana. Cocuyo. 11: 11-15.                                                                                                                                                                                                                                                           ",,399727337
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda","Instituto de Ecología y Sistemática, La Habana",,"MaterialCitation",,"4","1963","García, I.",,,,"Río Taco-Taco, Rangel","Taco-Taco river","river",22.75609,-83.201659,"WGS84",1032,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid","Coordinates for Rio Taco-Taco at Rangel","San Cristóbal","Pinar del Río","Reyes, E.,  A. Álvarez. 2001. Odonatos (Insecta) depositados en el Instituto de Ecología y Sistemática. Ciudad de La Habana. Cocuyo. 11: 11-15.                                                                                                                                                                                                                                                           ",,399745313
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda","Instituto de Ecología y Sistemática, La Habana",,"MaterialCitation",,"5","1963","Alayo, P.",,,,"San Vicente",,"general freshwater",22.662448,-83.714395,"WGS84",761,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Viñales","Pinar del Río","Reyes, E.,  A. Álvarez. 2001. Odonatos (Insecta) depositados en el Instituto de Ecología y Sistemática. Ciudad de La Habana. Cocuyo. 11: 11-15.                                                                                                                                                                                                                                                           ",,399789133
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation",,,"1986","Naranjo, C.",,,,"El Tártaro",,"river",20.05389,-76.2827,"WGS84",100,"J. C. Salazar-Salinas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Guamá","Granma","Naranjo, J.C. . 1986. Análisis ecologico-faunístico de los insectos anfibióticos del Parque Nacional Sierra Maestra. PhD Thesis. Univ. Est. Leningrado. ",,422879085
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation",,,"1986","Naranjo, C.",,,,"Limoncito, Gran Piedra","Magdalena river","river",19.959466,-75.60047,"WGS84",222,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Santiago de Cuba","Santiago de Cuba","Naranjo, J.C. . 1986. Análisis ecologico-faunístico de los insectos anfibióticos del Parque Nacional Sierra Maestra. PhD Thesis. Univ. Est. Leningrado. ",,422893582
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation","6","7","1990","M. Ivis",,,"male","Sierra de Nipe, Piloto River","Piloto River","river",20.437394,-75.807139,"WGS84",2963,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Mayarí","Holguín","http://treatment.plazi.org/id/D2332A59FFBF4E44FF5DF90AFC8268E2","https://www.gbif.org/occurrence/1703062725",422810079
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation","16","12","1994","Flint, O. S.","Flint, O. S.",,,"2.2 km NW Soroa to La Caridad","Manantiales stream","river",22.809833,-83.019833,"WGS84",252,"O. Flint","GPS, GEOLocate","GPS, GEOLocate: Mapnik (OSM), Google Hybrid",,"Candelaria","Artemisa","Flint, O. 1996. The Odonata of Cuba, with a report on a recent collection and checklist of the cuban species. Cocuyo. 5: 17-20. http://www.bio-nica.info/Biblioteca/Cocuyo1996No5.pdf                                                                                                                                                                                                     ",,399720835
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation","16","12","1994","Flint, O. S.","Flint, O. S.",,,"Topes de Collantes, Salto del Caburní","Caburní river","river",21.921294,-80.00335,"WGS84",30,"Y. Torres-Cambas","GPS, GEOLocate","GPS, GEOLocate: Mapnik (OSM), Google Hybrid",,"Trinidad","Sancti Spíritus","Flint, O. 1996. The Odonata of Cuba, with a report on a recent collection and checklist of the cuban species. Cocuyo. 5: 17-20. http://www.bio-nica.info/Biblioteca/Cocuyo1996No5.pdf                                                                                                                                                                                                     ",,422582340
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation","16","12","1994","Flint, O. S.","Flint, O. S.",,,"Villa Soroa","Manantiales stream","river",22.79444,-83.00806,"WGS84",30,"Y. Torres-Cambas","GPS, GEOLocate","GPS, GEOLocate: Mapnik (OSM), Google Hybrid","same coordinates as Soroa, Rio detrás de restaurante a 100m de Villa Soroa","Candelaria","Artemisa","Flint, O. 1996. The Odonata of Cuba, with a report on a recent collection and checklist of the cuban species. Cocuyo. 5: 17-20. http://www.bio-nica.info/Biblioteca/Cocuyo1996No5.pdf                                                                                                                                                                                                     ",,399728414
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda","Museo de Historia Natural Charles Ramsden de la Torre, Universidad de Oriente, Santiago de Cuba","CR_ODO_25","PreservedSpecimen","3","3","1996","Naranjo",,"1 larva","1 male","Las Cuabas",,"pond",20.058889,-75.818889,"WGS84",30,"A, Trapero-Quintana","GPS, GEOLocate","GPS, GEOLocate: Mapnik (OSM), Google Hybrid",,"Santiago de Cuba","Santiago de Cuba","newly published in this work",,422878020
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation","7","3","1996",,,,,"La Campana, El Caney, Río San Juan","San Juan river","river",20.049244,-75.75434,"WGS84",428,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Santiago de Cuba","Santiago de Cuba","Ramos, L. 1996. Estudio del Orden Odonata en la Cuenca del Río San Juan. Bachelor degree thesis. Departamento de Biología, Universidad de Oriente. ",,422879712
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda","Museo de Historia Natural Charles Ramsden de la Torre, Universidad de Oriente, Santiago de Cuba","CR_ODO_36","PreservedSpecimen","2","4","1996","Leorge",,"2 adults","2 males","La Campana, El Caney, Río San Juan","San Juan river","river",20.049244,-75.75434,"WGS84",428,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Santiago de Cuba","Santiago de Cuba","newly published in this work",,422879712
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation",,,"1998","Pérez, M. y Rodríguez, O.",,,,"Sector D (por encima del Campismo El Salto del Río Jibacoa)","Jibacoa river","river",20.08972,-77.03845,"WGS84",275,"J. C. Salazar-Salinas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Bartolomé Masó","Granma","Pérez, M., Rodríguez, O. 1998. Estudio de las cuencas de los Ríos Cautillo y Jibacoa. Bachelor degree thesis. Universidad de Oriente, Facultad de Ciencias Naturales y Matemáticas. ",,422871625
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation","2","2","2000","Aldana, M., Fonseca, L.",,,,"Piloto Abajo (a 30 km de Mayarí)","Mayarí river","river",20.435404,-75.710559,"WGS84",194,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"San Luis","Santiago de Cuba","Aldana, M., Fonseca, L. 2001. Caracterización Ecológica de la Macrofauna del Río Mayarí. Bachelor thesis degree. Universidad de Oriente, Facultad de Ciencias Naturales, Departamento de Biología. ",,422810883
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda","Museo de Historia Natural Charles Ramsden de la Torre, Universidad de Oriente, Santiago de Cuba","CR_ODO_181","PreservedSpecimen","16","4","2000","Trapero",,"2 adults","1 male, 1 female","La Tabla",,"river",20.204987,-76.396469,"WGS84",491,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Tercer Frente","Santiago de Cuba","newly published in this work",,422850400
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation","12","6","2000","Aldana, M., Fonseca, L.","Naranjo-López, C.",,,"Colorado Arriba (a 10 km de Mayarí)","Mayarí river","river",20.584463,-75.737309,"WGS84",854,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Mayarí","Holguín","Aldana, M., Fonseca, L. 2001. Caracterización Ecológica de la Macrofauna del Río Mayarí. Bachelor thesis degree. Universidad de Oriente, Facultad de Ciencias Naturales, Departamento de Biología. ",,422788294
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda","Museo de Historia Natural Charles Ramsden de la Torre, Universidad de Oriente, Santiago de Cuba","CR_ODO_225","PreservedSpecimen","25","6","2002","Trapero",,"1 adult","1 female","Los Morones, Río Turquino","Turquino river","river",19.985127,-76.764836,"WGS84",30,"Y. Torres-Cambas","GPS, GEOLocate","GPS, GEOLocate: Mapnik (OSM), Google Hybrid",,"Guamá","Santiago de Cuba","newly published in this work",,422889958
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation",,,"2002","Hernández , D.,  Cala, Y.",,,,"Río Sevilla, Alto Montero","Sevilla river","river",20.002938,-77.442409,"WGS84",30,"J. C. Salazar-Salinas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Niquero","Granma","Hernández Duarte, D., Cala de la Hera, Y. 2005. Caracterizacion de la macrofauna dulceacuícola de invertebrados del río Sevilla, municipio Niquero (Granma). Revista CENIC Ciencias Biológicas. 36: . https://www.redalyc.org/pdf/1812/181220525036.pdf                                                                                                                                                                                                         ",,422887342
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation",,,"2002","Hernández , D.,  Cala, Y.",,,,"Río Sevilla, El Chalet","Sevilla river","river",20.05943,-77.531194,"WGS84",30,"J. C. Salazar-Salinas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Niquero","Granma","Hernández Duarte, D., Cala de la Hera, Y. 2005. Caracterizacion de la macrofauna dulceacuícola de invertebrados del río Sevilla, municipio Niquero (Granma). Revista CENIC Ciencias Biológicas. 36: . https://www.redalyc.org/pdf/1812/181220525036.pdf                                                                                                                                                                                                         ",,422877583
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation",,,"2002","Hernández , D.,  Cala, Y.",,,,"Río Sevilla, La Ceiba","Sevilla river","river",20.087127,-77.525895,"WGS84",30,"J. C. Salazar-Salinas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Niquero","Granma","Hernández Duarte, D., Cala de la Hera, Y. 2005. Caracterizacion de la macrofauna dulceacuícola de invertebrados del río Sevilla, municipio Niquero (Granma). Revista CENIC Ciencias Biológicas. 36: . https://www.redalyc.org/pdf/1812/181220525036.pdf                                                                                                                                                                                                         ",,422872272
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation","25","3","2003",,,,,"La Ceremonia",,"river",20.39361,-74.90944,"WGS84",100,"J. C. Salazar-Salinas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"Yateras","Guantánamo","Trapero-Quintana, A. , Torres-Cambas, Y. , Bello, O. ,  Naranjo-López, C. 2004. Annoted list of the Odonates in the Alexander Humboldt National Park, Guantánamo Province, Cuba. Argia. 16: 16-19.                                                                                                                                                                                                                                                           ",,422817845
"Protoneura capillaris (Rambur 1842)","Protoneura","Coenagrionidae","Odonata","Insecta","Arthropoda",,,"MaterialCitation",,,"2003","Muñoz, S.",,,,"Área Protegida Resolladero del Río Cuzco","Cuzco river","river",20.395634,-75.366128,"WGS84",2097,"Y. Torres-Cambas","GEOLocate","GEOLocate: Mapnik (OSM), Google Hybrid",,"El Salvador","Guantánamo","Muñoz, S. C. Naranjo López, D. D. González, T. Imbert. 2009. Insectos acuáticos del Área Protegida Resolladero del río Cuzco
(Provincia Guantánamo, Cuba). Boletin de la Sociedad Entomológica Aragonesa. 44: 497-503. http://sea-entomologia.org/Publicaciones/PDF/BOLN44/497_503BSEA44RioCuzco.pdf                                                                                                                                                                             ",,422816927
