species,family,order,class,phylum,kingdom,decimalLatitude,decimalLongitude,cubanendemic
Pantala_hymenaea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.91601,-75.14818,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,23.092996,-82.117615,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.140156,-80.964355,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.032498,-77.801097,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.7937,-83.0091,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.843572,-79.989838,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.91,-82.485,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.125,-80.32,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.133169,-76.290726,n
Cercyon_insularis,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.3167,-74.5667,n
Austrotinodes_cubanus,Ecnomidae,Trichoptera,Insecta,Arthropoda,Animalia,22.793991,-83.011389,y
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.99596,-77.71604,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.137,-75.201,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.84011,-82.936478,n
Pachychilus_nigratus,Pachychilidae,Sorbeoconcha,Gastropoda,Mollusca,Animalia,22.4,-79.93,y
Macrodiplax_balteata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.765,-80.025,n
Alisotrichia_cimarrona,Hydroptilidae,Trichoptera,Insecta,Arthropoda,Animalia,22.793709,-83.007483,y
Alisotrichia_flintiana,Hydroptilidae,Trichoptera,Insecta,Arthropoda,Animalia,20.162852,-76.326235,y
Atopsyche_cubana,Hydrobiosidae,Trichoptera,Insecta,Arthropoda,Animalia,22.615784,-83.709034,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.724347,-83.164065,y
Helicopsyche_cubana,Helicopsychidae,Trichoptera,Insecta,Arthropoda,Animalia,20.501664,-75.78466,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.83539,-82.89341,y
Triacanthagyna_septima,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,22.793991,-83.011389,n
Polycentropus_mathisi,Polycentropodidae,Trichoptera,Insecta,Arthropoda,Animalia,22.615784,-83.709034,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.87624,-79.58597,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.93544,-80.05483,y
Procambarus_cubensis,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,22.797003,-83.012461,y
Procambarus_niveus,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,22.545679,-83.855284,y
Procambarus_atkinsoni,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,21.740209,-82.745516,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.058889,-75.818889,y
Procambarus_niveus,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,22.497033,-83.880956,y
Epilobocera_gilmanii,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,22.792523,-81.544918,y
Anax_junius,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,22.909956,-82.486483,n
Pachydiplax_longipennis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.433445,-78.338384,n
Pachydiplax_longipennis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.657108,-79.02805,n
Procambarus_cubensis,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,22.794699,-82.975554,y
Macrobrachium_lucifugum,Palaemonidae,Decapoda,Malacostraca,Arthropoda,Animalia,20.339362,-74.467655,n
Procambarus_niveus,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,22.547635,-83.842887,y
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.12441,-75.831051,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.137,-75.201,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.136994,-75.201269,n
Helicopsyche_hageni,Helicopsychidae,Trichoptera,Insecta,Arthropoda,Animalia,19.997132,-76.836959,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.107628,-75.862643,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.015976,-75.794569,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.915713,-75.147478,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.993867,-82.341597,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.484224,-81.140419,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.793991,-83.007699,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.124928,-80.320393,n
Pomacea_paludosa,Ampullariidae,Caenogastropoda,Gastropoda,Mollusca,Animalia,22.367067,-81.158244,n
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.933333,-80.033333,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.87335,-79.88007,y
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.437394,-75.807139,y
Scapanea_frontalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.888197,-79.604181,n
Scapanea_frontalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.939731,-80.009166,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.922305,-75.130793,n
Tholymis_citrina,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.108237,-75.863299,n
Tholymis_citrina,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.339914,-81.749268,n
Tramea_insularis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.819289,-84.49355,n
Tramea_onusta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.105,-75.867778,n
Tramea_onusta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.922823,-75.12784,n
Tramea_onusta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.507482,-78.564606,n
Tramea_onusta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.007923,-77.713993,n
Tramea_onusta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.657346,-79.028393,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.893167,-75.483403,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.071744,-77.746639,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.654257,-79.020239,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.965011,-75.669128,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.608113,-83.692585,n
Triacanthagyna_septima,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,22.288665,-81.205061,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.54046,-78.366613,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.113056,-75.864722,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.651993,-79.025692,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.338735,-74.482398,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,23.193869,-81.158702,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.884858,-83.520805,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.909971,-75.202794,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.479438,-78.162037,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,23.147937,-81.850548,n
Dineutus_longimanus,Gyrinidae,Coleoptera,Insecta,Arthropoda,Animalia,22.793562,-83.007372,y
Macrobrachium_faustinum,Palaemonidae,Decapoda,Malacostraca,Arthropoda,Animalia,19.92087,-75.131465,n
Cercyon_insularis,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.31996,-74.572435,n
Procambarus_niveus,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,22.643442,-83.733358,y
Procambarus_niveus,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,22.547741,-83.842703,y
Lethocerus_medius,Belostomatidae,Hemiptera,Insecta,Arthropoda,Animalia,20.017653,-75.810569,n
Limnogonus_franciscanus,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,19.915969,-75.148138,n
Macrodiplax_balteata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.919305,-75.128322,n
Cloeodes_superior,Baetidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03862,-76.46077,n
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.654169,-75.679449,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.43311,-74.90054,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.42835,-74.84076,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.049244,-75.75434,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.947585,-76.75725,y
Tricorythodes_grallator,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.662448,-83.714395,y
Tricorythodes_montanus,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03054,-76.87048,y
Tricorythodes_montanus,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03284,-76.85125,y
Pomacea_poeyana,Ampullariidae,Caenogastropoda,Gastropoda,Mollusca,Animalia,22.124471,-78.599859,y
Tricorythodes_montanus,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.648953,-75.644967,y
Tricorythodes_montanus,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.406261,-75.773328,y
Tricorythodes_montanus,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.43311,-74.90054,y
Procambarus_cubensis,Cambaridae,Decapoda,Malacostraca,Arthropoda,Animalia,22.807024,-83.462,y
Epilobocera_cubensis,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,20.602544,-74.84897,y
Tricorythodes_montanus,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.01666,-75.66666,y
Tricorythodes_montanus,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.01191,-75.67296,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.14803,-76.96236,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.28006,-76.96264,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.085803,-76.933666,y
Phylloicus_chalybeus,Calamoceratidae ,Trichoptera,Insecta,Arthropoda,Animalia,20.370117,-74.964904,y
Antillopsyche_wrighti,Polycentropodidae,Trichoptera,Insecta,Arthropoda,Animalia,20.501664,-75.78466,y
Tricorythodes_montanus,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.985127,-76.764836,y
Antillopsyche_wrighti,Polycentropodidae,Trichoptera,Insecta,Arthropoda,Animalia,22.615784,-83.709034,y
Marilia_scudderi,Odontoceridae,Trichoptera,Insecta,Arthropoda,Animalia,20.501664,-75.78466,y
Marilia_scudderi,Odontoceridae,Trichoptera,Insecta,Arthropoda,Animalia,22.615784,-83.709034,y
Marilia_scudderi,Odontoceridae,Trichoptera,Insecta,Arthropoda,Animalia,22.797003,-83.012461,y
Phylloicus_chalybeus,Calamoceratidae ,Trichoptera,Insecta,Arthropoda,Animalia,20.363614,-74.969595,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.04391,-76.9119,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03021,-76.87375,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03181,-76.86754,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03331,-76.85908,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03054,-76.87048,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.03284,-76.85125,y
Phaenonotum_exstriatum,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.186062,-75.774566,n
Phylloicus_cubanus,Calamoceratidae ,Trichoptera,Insecta,Arthropoda,Animalia,20.501664,-75.78466,y
Chimarra_pulchra,Philopotamidae,Trichoptera,Insecta,Arthropoda,Animalia,22.797003,-83.012461,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.02899,-76.87688,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.601885,-75.649501,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.61298,-75.65504,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.406261,-75.773328,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.435404,-75.710559,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.648953,-75.644967,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.584463,-75.737309,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.724347,-83.164065,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,21.87624,-79.58597,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.43549,-74.81286,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.52473,-75.67404,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.058889,-75.818889,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.013295,-75.758447,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.052069,-75.801388,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.049244,-75.75434,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.99358,-75.69604,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.947585,-76.75725,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.30857,-75.59261,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.0919,-77.04137,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.08972,-77.03845,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.09783,-77.04571,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.27725,-76.46845,y
Tricorythodes_sacculobranchis,Leptohyphidae,Ephemeroptera,Insecta,Arthropoda,Animalia,19.99114,-74.99319,y
Hagenulus_caligatus,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.724347,-83.164065,y
Hagenulus_caligatus,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.84494,-82.01542,y
Hagenulus_caligatus,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.79359,-83.00738,y
Hagenulus_caligatus,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.64869,-83.37466,y
Belostoma_minor,Belostomatidae,Hemiptera,Insecta,Arthropoda,Animalia,21.588284,-82.765936,n
Trepobates_taylori,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,21.588284,-82.765936,n
Trichocorixa_louisianae,Corixidae,Hemiptera,Insecta,Arthropoda,Animalia,22.903635,-83.164485,n
Trichocorixa_louisianae,Corixidae,Hemiptera,Insecta,Arthropoda,Animalia,21.074383,-76.145196,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.116854,-76.165895,n
Lestes_spumarius,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.116854,-76.165895,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.049444,-75.818044,n
Enallagma_civile,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.90395,-77.302881,n
Chimarra_guapa,Philopotamidae,Trichoptera,Insecta,Arthropoda,Animalia,20.02547,-76.71296,y
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.90395,-77.302881,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.90395,-77.302881,n
Micrathyria_aequalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.90395,-77.302881,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.90395,-77.302881,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.90395,-77.302881,n
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.468816,-74.715094,n
Lestes_tenuatus,Lestidae,Odonata,Insecta,Arthropoda,Animalia,21.33725,-77.765492,n
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.213215,-76.306461,y
Enallagma_civile,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.81914,-77.579575,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.81914,-77.579575,n
Ischnura_capreolus,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.81914,-77.579575,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.81914,-77.579575,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.977514,-75.875341,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.977514,-75.875341,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.977514,-75.875341,n
Gynacantha_nervosa,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.045641,-75.817451,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.079822,-75.802151,n
Enallagma_civile,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.819307,-77.527018,n
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.819307,-77.527018,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.819307,-77.527018,n
Leptobasis_vacillans,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.819307,-77.527018,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.819307,-77.527018,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.819307,-77.527018,n
Gynacantha_ereagris,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.043453,-75.817353,n
Anax_junius,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.049444,-75.818044,n
Coryphaeschna_adnexa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.031002,-75.809827,n
Dythemis_sterilis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.073558,-75.814338,n
Remartinia_secreta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.073558,-75.814338,n
Coryphaeschna_adnexa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.073558,-75.814338,n
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.073558,-75.814338,n
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.073558,-75.814338,y
Aphylla_caraiba,Gomphidae,Odonata,Insecta,Arthropoda,Animalia,20.292193,-76.242197,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.044059,-75.818216,n
Cannaphila_insularis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.013295,-75.758447,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.013295,-75.758447,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.013295,-75.758447,n
Micrathyria_hagenii,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.013295,-75.758447,n
Brachymesia_furcata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Gynacantha_ereagris,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Progomphus_integer,Gomphidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.006661,-75.768581,n
Brachymesia_herbida,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.209042,-76.001169,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.209042,-76.001169,n
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.209042,-76.001169,y
Cannaphila_insularis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.011002,-75.761174,n
Enallagma_civile,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.011002,-75.761174,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.011002,-75.761174,n
Erythrodiplax_fervida,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.011002,-75.761174,n
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.011002,-75.761174,n
Ischnura_capreolus,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.011002,-75.761174,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.011002,-75.761174,n
